City ID,City,Country,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description
1646,mar del plata,AR,-38.0023,-57.5575,61.88,75,0,1.01,clear sky
1647,busselton,AU,-33.65,115.3333,81.05,30,0,5.53,clear sky
1648,ugoofaaru,MV,5.6667,73,79.05,56,76,10.98,broken clouds
1649,saldanha,ZA,-33.0117,17.9442,63.32,88,0,13.87,clear sky
1650,lizzano,IT,40.391,17.4476,44.67,85,79,2.06,broken clouds
1651,lebu,CL,-37.6167,-73.65,59.13,94,9,1.9,clear sky
1652,ushuaia,AR,-54.8,-68.3,47.1,93,99,2.42,overcast clouds
1653,arraial do cabo,BR,-22.9661,-42.0278,75.51,90,41,17.72,scattered clouds
1654,pitanga,BR,-24.7572,-51.7614,66.63,99,100,2.86,overcast clouds
1655,tasiilaq,GL,65.6145,-37.6368,21.36,97,93,1.61,overcast clouds
1656,leeds,GB,53.7964,-1.5477,44.89,91,100,6.35,overcast clouds
1657,bayan,CN,46.0833,127.4,4.3,84,73,10.45,broken clouds
1658,jamestown,US,42.097,-79.2353,26.19,66,100,8.01,overcast clouds
1659,cape town,ZA,-33.9258,18.4232,64.35,76,10,6.53,clear sky
1660,progreso,MX,21.2833,-89.6667,75.31,75,13,10.04,few clouds
1661,jamestown,US,42.097,-79.2353,26.19,66,100,8.01,overcast clouds
1662,ushuaia,AR,-54.8,-68.3,47.1,93,99,2.42,overcast clouds
1663,lebu,CL,-37.6167,-73.65,59.13,94,9,1.9,clear sky
1664,escanaba,US,45.7453,-87.0646,13.05,66,100,11.5,overcast clouds
1665,arlit,NE,18.7369,7.3853,57.78,27,0,8.48,clear sky
1666,tazovskiy,RU,67.4667,78.7,5.36,91,100,16.91,overcast clouds
1667,longyearbyen,SJ,78.2186,15.6401,10.24,79,75,11.5,broken clouds
1668,ushuaia,AR,-54.8,-68.3,47.1,93,99,2.42,overcast clouds
1669,ferme-neuve,CA,46.7001,-75.4493,21.09,95,100,9.24,light snow
1670,sakakah,SA,29.9697,40.2064,39.34,80,4,3.44,clear sky
1671,qaanaaq,GL,77.484,-69.3632,-10.25,71,28,8.14,scattered clouds
1672,lohja,FI,60.2486,24.0653,33.19,100,100,8.9,light snow
1673,ushuaia,AR,-54.8,-68.3,47.1,93,99,2.42,overcast clouds
1674,saint george,US,37.1041,-113.5841,46.26,27,0,21,clear sky
1675,ponta do sol,PT,32.6667,-17.1,58.01,78,79,3.98,broken clouds
1676,jablah,SY,35.3614,35.9256,49.82,64,66,5.1,broken clouds
1677,taltal,CL,-25.4,-70.4833,66.7,78,2,2.91,clear sky
1678,franca,BR,-20.5386,-47.4008,64.56,91,100,3.87,overcast clouds
1679,sao filipe,CV,14.8961,-24.4956,71.46,72,95,13.47,overcast clouds
1680,port alfred,ZA,-33.5906,26.891,69.64,88,69,14.99,broken clouds
1681,doume,CM,4.2333,13.45,62.37,43,91,2.57,overcast clouds
1682,busselton,AU,-33.65,115.3333,81.05,30,0,5.53,clear sky
1683,lokosovo,RU,61.1333,74.8167,9.93,94,98,8.34,overcast clouds
1684,cape town,ZA,-33.9258,18.4232,64.35,76,10,6.53,clear sky
1685,cape town,ZA,-33.9258,18.4232,64.35,76,10,6.53,clear sky
1686,georgetown,MY,5.4112,100.3354,87.73,76,20,5.75,few clouds
1687,contamana,PE,-7.3333,-75.0167,76.1,84,98,2.8,overcast clouds
1688,doha,QA,25.2867,51.5333,64.38,63,0,16.11,clear sky
1689,jalu,LY,29.0331,21.5482,50.14,73,78,4.18,broken clouds
1690,abu dhabi,AE,24.4667,54.3667,65.97,76,0,1.01,clear sky
1691,porto novo,BJ,6.4965,2.6036,75.07,88,66,3.24,broken clouds
1692,mar del plata,AR,-38.0023,-57.5575,61.88,75,0,1.01,clear sky
1693,saint george,US,37.1041,-113.5841,46.26,27,0,21,clear sky
1694,ushuaia,AR,-54.8,-68.3,47.1,93,99,2.42,overcast clouds
1695,cape town,ZA,-33.9258,18.4232,64.35,76,10,6.53,clear sky
1696,hobyo,SO,5.3505,48.5268,75.67,71,100,18.19,overcast clouds
1697,kamennogorsk,RU,60.9545,29.1339,28.83,96,100,5.73,overcast clouds
1698,rio grande,BR,-32.035,-52.0986,69.94,56,100,10.78,overcast clouds
1699,benguela,AO,-12.5763,13.4055,78.31,78,100,4.41,overcast clouds
1700,barauna,BR,-5.08,-37.6167,74.17,82,100,1.99,overcast clouds
1701,ushuaia,AR,-54.8,-68.3,47.1,93,99,2.42,overcast clouds
1702,uppsala,SE,60,17.75,33.62,92,100,14.97,snow
1703,hithadhoo,MV,-0.6,73.0833,81.46,67,92,15.77,overcast clouds
1704,narsaq,GL,60.9167,-46.05,14.22,85,13,6.46,few clouds
1705,kamenka,RU,51.3223,42.7678,6.51,98,99,3.15,overcast clouds
1706,strezhevoy,RU,60.7333,77.5889,4.98,96,99,8.68,overcast clouds
1707,port elizabeth,ZA,-33.918,25.5701,66.09,85,5,11.32,clear sky
1708,tazovskiy,RU,67.4667,78.7,5.36,91,100,16.91,overcast clouds
1709,ushuaia,AR,-54.8,-68.3,47.1,93,99,2.42,overcast clouds
1710,hobyo,SO,5.3505,48.5268,75.67,71,100,18.19,overcast clouds
1711,saint-philippe,RE,-21.3585,55.7679,72.99,83,53,8.32,light rain
1712,umm lajj,SA,25.0213,37.2685,59.2,36,57,18.86,broken clouds
1713,qaanaaq,GL,77.484,-69.3632,-10.25,71,28,8.14,scattered clouds
1714,castro,BR,-24.7911,-50.0119,65.59,99,100,4.92,light rain
1715,lagoa vermelha,BR,-28.2086,-51.5258,61.27,89,98,9.22,overcast clouds
1716,bredasdorp,ZA,-34.5322,20.0403,57.27,86,1,4.94,clear sky
1717,chapais,CA,49.7834,-74.8492,-6.02,89,100,10.58,overcast clouds
1718,makurdi,NG,7.7411,8.5121,73.33,25,0,5.35,clear sky
1719,busselton,AU,-33.65,115.3333,81.05,30,0,5.53,clear sky
1720,arraial do cabo,BR,-22.9661,-42.0278,75.51,90,41,17.72,scattered clouds
1721,mahebourg,MU,-20.4081,57.7,78.26,68,1,8.46,clear sky
1722,san miguel de cauri,PE,-10.1,-76.5833,46.54,89,100,1.34,overcast clouds
1723,saint-augustin,CA,51.226,-58.6502,-8.52,97,99,2.17,overcast clouds
1724,qaanaaq,GL,77.484,-69.3632,-10.25,71,28,8.14,scattered clouds
1725,tabou,CI,4.423,-7.3528,78.55,80,69,3.76,broken clouds
1726,pizarro,CO,4.9533,-77.366,76.53,87,99,0.09,overcast clouds
1727,ushuaia,AR,-54.8,-68.3,47.1,93,99,2.42,overcast clouds
1728,punta arenas,CL,-53.15,-70.9167,50.11,87,0,3.44,clear sky
1729,saint-louis,SN,16.3333,-15,66.38,33,22,10.71,few clouds
1730,kormilovka,RU,55.0026,74.1028,-4.25,96,100,5.44,overcast clouds
1731,mar del plata,AR,-38.0023,-57.5575,61.88,75,0,1.01,clear sky
1732,narsaq,GL,60.9167,-46.05,14.22,85,13,6.46,few clouds
1733,east london,ZA,-33.0153,27.9116,71.91,89,77,14.05,light rain
1734,ushuaia,AR,-54.8,-68.3,47.1,93,99,2.42,overcast clouds
1735,olden,NO,61.8364,6.8064,36,98,99,3.53,light snow
1736,mecca,SA,21.4267,39.8261,61.14,54,11,7.36,few clouds
1737,jalu,LY,29.0331,21.5482,50.14,73,78,4.18,broken clouds
1738,mitsamiouli,KM,-11.3847,43.2844,79.59,77,39,3.38,scattered clouds
1739,mar del plata,AR,-38.0023,-57.5575,61.88,75,0,1.01,clear sky
1740,cockburn town,TC,21.4612,-71.1419,78.17,71,0,11.68,clear sky
1741,thinadhoo,MV,0.5333,72.9333,80.98,64,100,11.95,overcast clouds
1742,busselton,AU,-33.65,115.3333,81.05,30,0,5.53,clear sky
1743,tabas,IR,33.5959,56.9244,49.46,51,2,10,clear sky
1744,bonthe,SL,7.5264,-12.505,76.95,85,64,6.38,light rain
1745,sechura,PE,-5.5569,-80.8222,72.03,79,55,9.57,broken clouds
1746,cap malheureux,MU,-19.9842,57.6142,78.48,67,0,3,clear sky
1747,bredasdorp,ZA,-34.5322,20.0403,57.27,86,1,4.94,clear sky
1748,kruisfontein,ZA,-34.0033,24.7314,63.88,90,1,8.34,clear sky
1749,mapiri,BO,-15.25,-68.1667,68.59,99,100,0.51,overcast clouds
1750,klaksvik,FO,62.2266,-6.589,43.72,86,100,18.72,overcast clouds
1751,ushuaia,AR,-54.8,-68.3,47.1,93,99,2.42,overcast clouds
1752,kruisfontein,ZA,-34.0033,24.7314,63.88,90,1,8.34,clear sky
1753,rio bueno,CL,-40.3167,-72.9667,66.34,70,0,1.41,clear sky
1754,ushuaia,AR,-54.8,-68.3,47.1,93,99,2.42,overcast clouds
1755,sinnamary,GF,5.3833,-52.95,75.65,86,62,7.54,broken clouds
1756,margate,GB,51.3813,1.3862,41.04,88,71,3,broken clouds
1757,ushuaia,AR,-54.8,-68.3,47.1,93,99,2.42,overcast clouds
1758,bredasdorp,ZA,-34.5322,20.0403,57.27,86,1,4.94,clear sky
1759,bella union,UY,-30.2752,-57.6007,69.44,53,87,11.79,overcast clouds
1760,punta arenas,CL,-53.15,-70.9167,50.11,87,0,3.44,clear sky
1761,port elizabeth,ZA,-33.918,25.5701,66.09,85,5,11.32,clear sky
1762,morant bay,JM,17.8815,-76.4093,71.65,82,7,5.3,clear sky
1763,anjozorobe,MG,-18.4,47.8667,59.32,97,54,4.38,broken clouds
1764,praia,CV,14.9215,-23.5087,70.34,68,75,20.71,broken clouds
1765,ushuaia,AR,-54.8,-68.3,47.1,93,99,2.42,overcast clouds
1766,busselton,AU,-33.65,115.3333,81.05,30,0,5.53,clear sky
1767,souillac,MU,-20.5167,57.5167,79.36,70,3,7.56,clear sky
1768,westport,US,41.1415,-73.3579,33.62,67,20,10,few clouds
1769,upernavik,GL,72.7868,-56.1549,2.8,90,100,16.6,overcast clouds
1770,san cristobal,VE,7.7669,-72.225,68.18,91,42,2.13,scattered clouds
1771,hermanus,ZA,-34.4187,19.2345,63.9,82,10,3.51,clear sky
1772,ushuaia,AR,-54.8,-68.3,47.1,93,99,2.42,overcast clouds
1773,cape town,ZA,-33.9258,18.4232,64.35,76,10,6.53,clear sky
